DIRECTORIO,SECUENCIA_PH,SECUENCIA_P,SECUENCIA_ENCUESTA,TIPO,P3077,P3078,P3079,P3080,P3081,P3082,P3083,P3084,P2990,P3085,P3099,CLASE_TE,COD_DEPTO,AREA,F_EXP
2122530,1,2,1,3,,1,,2,,,,2,2,360,42,1,41,"",43.349620505496
2122540,1,1,1,3,,2,,2,,,,2,2,7,34,1,41,"",74.7766619825083
2122559,1,1,1,3,,2,,2,,,,2,2,60,29,2,41,"",124.452065085466
2122565,1,1,1,1,2,1,960000,2,,2,,2,2,8,22,1,41,"",89.4568753574861
2122565,1,1,2,1,2,1,960000,2,,2,,2,2,2,35,1,41,"",89.4568753574861
2122571,1,1,1,3,,2,,2,,,,2,2,180,27,1,15,"",192.303055400341
2122574,1,1,1,2,,2,,2,,,,2,2,120,56,1,15,"",132.787175559817
2122585,1,2,1,2,,1,,2,,,,2,2,48,50,1,15,"",231.09791109853
2122585,1,2,1,3,,1,,2,,,,2,2,48,24,1,15,"",231.09791109853
2122585,1,2,2,3,,1,,2,,,,2,2,48,18,1,15,"",231.09791109853
2122592,1,2,1,1,2,1,240000,2,,2,,2,2,36,38,1,15,"",118.850483611422
2122599,1,1,1,2,,1,,2,,,,2,2,25,25,2,15,"",50.3851173237856
2122601,1,1,1,2,,1,,2,,,,2,2,96,26,2,15,"",55.0876432421423
2122616,1,2,1,2,,1,,2,,,,2,2,120,63,1,15,"",141.802891545106
2122622,1,2,1,1,2,1,150000,2,,2,,2,2,2,18,1,15,"",244.567130851716
2122629,1,4,1,1,2,1,600000,2,,2,,2,2,6,22,1,15,"",150.455220499198
2122629,1,4,2,1,2,1,600000,2,,2,,2,2,6,23,1,15,"",150.455220499198
2122629,1,4,3,1,2,1,600000,2,,2,,2,2,6,25,1,15,"",150.455220499198
2122629,1,4,4,1,2,1,600000,2,,2,,2,2,6,26,1,15,"",150.455220499198
2122629,1,4,5,1,2,1,600000,2,,2,,2,2,6,29,1,15,"",150.455220499198
2122649,1,1,1,1,1,2,1000000,1,285000,1,135000,1,1,24,53,1,15,"",141.598872805358
2122653,1,1,1,3,,2,,2,,,,2,2,108,25,1,15,"",247.573881981182
2122662,1,1,1,3,,2,,2,,,,2,2,28,40,2,15,"",173.715885073084
2122665,1,1,1,3,,1,,2,,,,2,2,48,13,2,15,"",158.65340698191
2122670,1,1,1,1,2,2,640000,2,,2,,2,2,48,36,2,15,"",140.726984005946
2122670,1,1,2,1,2,1,200000,2,,2,,2,2,2,55,2,15,"",140.726984005946
2122670,1,1,3,1,2,1,600000,2,,2,,2,2,2,38,2,15,"",140.726984005946
2122676,1,1,1,2,,2,,2,,,,2,2,180,46,2,15,"",211.328264617338
2122676,1,1,1,3,,1,,2,,,,2,2,96,18,2,15,"",211.328264617338
2122676,1,1,2,3,,2,,2,,,,2,2,132,21,2,15,"",211.328264617338
2122688,1,2,1,1,2,2,400000,2,,2,,2,2,13,24,2,15,"",9.50441640009614
2122688,1,2,2,1,2,2,400000,2,,2,,2,2,13,20,2,15,"",9.50441640009614
2122699,1,1,1,1,2,1,300000,2,,2,,2,2,1,30,2,15,"",13.011954657718
2122699,1,1,1,2,,1,,2,,,,2,2,500,79,2,15,"",13.011954657718
2122699,1,1,2,1,2,2,300000,2,,2,,2,2,1,45,2,15,"",13.011954657718
2122699,1,1,2,2,,1,,2,,,,2,2,23,24,2,15,"",13.011954657718
2122699,1,1,3,1,2,1,300000,2,,2,,2,2,1,39,2,15,"",13.011954657718
2122699,1,1,3,2,,1,,2,,,,2,2,21,24,2,15,"",13.011954657718
2122699,1,1,4,1,2,1,300000,2,,2,,2,2,1,50,2,15,"",13.011954657718
2122699,1,1,5,1,2,1,300000,2,,2,,2,2,1,40,2,15,"",13.011954657718
2122712,1,1,1,3,,1,,2,,,,2,2,8,15,2,15,"",157.256588534458
2122768,1,2,1,1,2,2,160000,2,,2,,2,2,1,18,2,15,"",168.142728097066
2122842,1,6,1,2,,2,,2,,,,2,2,36,35,1,68,"",111.808876655948
2122882,1,1,1,1,1,1,800000,2,,2,,2,2,36,16,1,68,"",143.46820574018
2122882,1,1,2,1,1,1,800000,2,,2,,2,2,1,38,1,68,"",143.46820574018
2123006,1,1,1,3,,1,,2,,,,2,2,12,15,2,54,"",46.6643625557418
2123026,1,1,1,2,,2,,2,,,,2,2,240,52,2,54,"",25.7902819053241
2123047,1,1,1,1,2,1,350000,2,,2,,2,2,120,45,1,54,"",66.3608380962535
2123047,1,1,1,2,,1,,2,,,,2,2,120,28,1,54,"",66.3608380962535
2123047,1,1,2,2,,1,,2,,,,2,2,12,42,1,54,"",66.3608380962535
2123047,1,1,3,2,,1,,2,,,,2,2,999,999,1,54,"",66.3608380962535
2123053,1,1,1,1,2,1,490000,2,,2,,2,2,999,999,2,54,"",74.6909538599567
2123058,1,2,1,2,,1,,2,,,,2,2,96,79,2,54,"",98.3165247677371
2123058,1,2,2,2,,1,,2,,,,2,2,96,41,2,54,"",98.3165247677371
2123074,1,5,1,2,,1,,2,,,,2,2,120,29,2,54,"",151.910827785825
2123079,1,1,1,1,2,1,350000,2,,2,,2,2,999,999,2,54,"",108.628075177786
2123106,1,1,1,3,,1,,2,,,,2,2,48,34,2,54,"",48.1367499386818
2123109,1,3,1,1,2,2,880000,2,,2,,2,2,24,25,2,54,"",56.0642042850609
2123109,1,3,1,2,,1,,2,,,,2,2,24,48,2,54,"",56.0642042850609
2123109,1,3,2,1,2,1,880000,2,,2,,2,2,24,47,2,54,"",56.0642042850609
2123109,1,3,2,2,,1,,2,,,,2,2,24,29,2,54,"",56.0642042850609
2123109,1,3,3,1,2,1,880000,2,,2,,2,2,24,66,2,54,"",56.0642042850609
2123109,1,3,3,2,,1,,2,,,,2,2,24,30,2,54,"",56.0642042850609
2123135,1,1,1,3,,2,,2,,,,2,2,5,32,1,54,"",60.5222082173261
2123153,1,1,1,1,2,1,800000,2,,2,,2,2,24,21,1,54,"",122.91343544465
2123155,1,1,1,2,,2,,2,,,,2,2,8,64,1,54,"",121.041965980863
2123177,1,5,1,2,,1,,2,,,,2,2,3,23,1,54,"",144.606615775648
2123187,1,1,1,3,,2,,2,,,,2,2,24,32,1,54,"",85.8422567686408
2123194,1,1,1,1,2,1,600000,2,,2,,2,2,999,999,2,54,"",123.804458392367
2123196,1,1,1,1,2,1,800000,2,,2,,2,2,24,40,2,54,"",114.892748982228
2123197,1,1,1,2,,1,,2,,,,2,2,60,34,2,54,"",93.9280469950801
2123199,1,1,1,1,2,1,800000,2,,2,,2,2,36,25,2,54,"",106.386464910999
2123199,1,1,2,1,2,1,800000,2,,2,,2,2,36,30,2,54,"",106.386464910999
2123199,1,1,3,1,2,1,800000,2,,2,,2,2,36,35,2,54,"",106.386464910999
2123199,1,1,4,1,2,1,800000,2,,2,,2,2,36,44,2,54,"",106.386464910999
2123204,1,1,1,2,,1,,2,,,,2,2,24,43,2,54,"",106.386464910999
2123205,1,1,1,1,2,1,700000,2,,2,,2,2,999,999,2,54,"",98.619696584141
2123207,1,2,1,1,2,2,700000,2,,2,,2,2,3,56,1,54,"",131.445191898043
2123220,1,1,1,2,,1,,2,,,,2,2,48,75,2,54,"",124.949096696944
2123228,1,1,1,1,2,1,350000,2,,2,,2,2,999,999,2,54,"",102.839453626515
2123230,1,1,1,2,,2,,2,,,,2,2,60,30,2,54,"",71.7396503247876
2123231,1,1,1,2,,1,,2,,,,2,2,120,36,2,54,"",79.8533195744405
2123233,1,1,1,1,2,1,300000,2,,2,,2,2,999,999,2,54,"",113.938366166403
2123250,1,1,1,3,,1,,1,257000,,,2,2,48,46,2,76,"",137.155627914083
2123261,1,2,1,1,1,1,340000,2,,2,,2,2,12,26,1,76,"",156.407187966367
2123291,1,1,1,1,1,1,1000000,1,250000,2,,1,2,6,30,2,76,"",239.339929204618
2123332,1,1,1,1,2,1,500000,2,,2,,2,2,10,50,2,76,"",158.318750271204
2123333,1,1,1,1,2,1,1200000,2,,2,,2,2,6,28,2,76,"",65.7741050579785
2123333,1,1,2,1,2,1,600000,2,,2,,2,2,12,22,2,76,"",65.7741050579785
2123335,1,1,1,1,2,1,1000000,2,,2,,2,2,120,54,2,76,"",129.869485595204
2123335,1,1,2,1,2,1,500000,2,,2,,2,2,1,25,2,76,"",129.869485595204
2123340,1,1,1,3,,1,,2,,,,2,2,60,19,2,76,"",149.018571504605
2123340,1,1,2,3,,1,,2,,,,2,2,12,25,2,76,"",149.018571504605
2123342,1,5,1,3,,2,,2,,,,2,2,60,56,1,76,"",149.552574621352
2123357,1,1,1,1,1,1,1000000,2,,2,,2,2,12,38,2,76,"",65.7741050579785
2123357,1,1,2,1,1,1,1000000,2,,2,,2,2,6,25,2,76,"",65.7741050579785
2123357,1,1,3,1,2,1,1000000,2,,2,,2,2,3,22,2,76,"",65.7741050579785
2123357,1,1,4,1,2,1,1000000,2,,2,,2,2,7,38,2,76,"",65.7741050579785
2123358,1,2,1,1,2,1,200000,2,,2,,2,2,4,59,2,76,"",41.0653860552866
2123373,1,1,1,3,,2,,2,,,,2,2,48,15,2,76,"",26.1746157645297
2123373,1,1,2,3,,2,,2,,,,2,2,180,47,2,76,"",26.1746157645297
2123381,1,1,1,3,,2,,2,,,,2,2,48,37,1,76,"",149.747180046743
2123388,1,1,1,3,,2,,2,,,,2,2,3,63,2,76,"",25.6004054091555
2123431,1,3,1,2,,2,,2,,,,2,2,12,48,2,76,"",31.1739117501716
2123439,2,1,1,1,1,1,1300000,2,,2,,2,2,2,23,1,76,"",249.776128797784
2123449,1,1,1,3,,1,,2,,,,2,2,48,34,1,76,"",343.177568323663
2123452,1,2,1,1,2,2,800000,2,,2,,2,2,5,24,1,76,"",361.11445014771
2123452,1,2,1,2,,1,,2,,,,2,2,33,30,1,76,"",361.11445014771
2123464,1,1,1,1,2,2,60000,2,,2,,2,2,5,62,2,76,"",226.663816094796
2123464,1,1,1,3,,1,,2,,,,2,2,120,62,2,76,"",226.663816094796
2123464,1,1,2,1,2,2,60000,2,,2,,2,2,5,58,2,76,"",226.663816094796
2123487,1,3,1,1,2,2,400000,2,,2,,2,2,24,25,1,76,"",258.615636227956
2123487,1,5,1,3,,1,,2,,,,2,2,36,15,1,76,"",258.615636227956
2123502,1,1,1,1,2,1,380000,2,,2,,2,2,2,40,1,76,"",313.377401345787
2123502,1,2,1,3,,2,,2,,,,2,2,2,25,1,76,"",313.377401345787
2123519,1,2,1,3,,1,,2,,,,2,2,125,60,1,76,"",208.695623449103
2123529,1,1,1,1,2,1,600000,2,,2,,2,2,6,40,1,76,"",136.357150439921
2123543,1,2,1,3,,2,,2,,,,2,2,12,25,2,76,"",81.662326414825
2123549,1,3,1,1,2,1,400000,2,,2,,2,2,5,25,2,76,"",99.3956222884693
2123568,1,2,1,2,,2,,2,,,,2,2,3,25,1,52,"",155.615794930956
2123577,1,3,1,1,1,1,400000,2,,2,,2,2,120,50,2,52,"",146.108665844172
2123577,1,3,2,1,1,1,400000,2,,2,,2,2,2,18,2,52,"",146.108665844172
2123580,1,2,1,3,,1,,2,,,,2,2,60,79,2,52,"",261.091773065242
2123587,1,1,1,3,,1,,2,,,,2,2,36,21,2,52,"",146.108665844172
2123587,1,1,2,3,,1,,2,,,,2,2,60,25,2,52,"",146.108665844172
2123589,1,1,1,3,,2,,2,,,,2,2,24,15,2,52,"",396.587882509282
2123597,1,1,1,2,,1,,2,,,,2,2,60,31,2,52,"",143.328112597946
2123614,1,1,1,1,2,1,440000,2,,2,,2,2,2,33,2,52,"",178.17269987234
2123614,1,1,1,2,,1,,2,,,,2,2,48,59,2,52,"",178.17269987234
2123614,1,1,2,1,2,2,440000,2,,2,,2,2,1,36,2,52,"",178.17269987234
2123614,1,1,3,1,2,1,440000,2,,2,,2,2,2,41,2,52,"",178.17269987234
2123614,1,1,4,1,2,1,440000,2,,2,,2,2,2,50,2,52,"",178.17269987234
2123614,1,1,5,1,2,1,440000,2,,2,,2,2,2,47,2,52,"",178.17269987234
2123614,1,1,6,1,2,2,440000,2,,2,,2,2,2,36,2,52,"",178.17269987234
2123616,1,1,1,1,1,1,500000,2,,2,,2,2,120,45,2,52,"",167.706232967428
2123616,1,1,1,3,,1,,2,,,,2,2,8,18,2,52,"",167.706232967428
2123616,1,1,2,3,,1,,2,,,,2,2,12,14,2,52,"",167.706232967428
2123621,1,1,1,1,1,2,460000,2,,2,,2,2,2,40,2,52,"",161.000222806334
2123621,1,1,1,3,,2,,2,,,,2,2,204,40,2,52,"",161.000222806334
2123621,1,1,2,1,1,2,460000,2,,2,,2,2,2,32,2,52,"",161.000222806334
2123621,1,1,3,1,1,2,460000,2,,2,,2,2,3,38,2,52,"",161.000222806334
2123623,1,1,1,1,1,1,600000,2,,2,,2,2,240,47,2,52,"",83.2753138353206
2123623,1,1,2,1,1,1,600000,2,,2,,2,2,240,42,2,52,"",83.2753138353206
2123623,1,1,3,1,1,1,600000,2,,2,,2,2,240,38,2,52,"",83.2753138353206
2123633,1,1,1,1,2,2,288000,2,,2,,2,2,12,40,1,52,"",112.467312815571
2123636,1,1,1,3,,2,,2,,,,2,2,13,24,1,52,"",141.798395428213
2123657,1,2,1,2,,1,,2,,,,2,2,60,35,1,52,"",118.382551129745
2123657,1,2,2,2,,1,,2,,,,2,2,60,42,1,52,"",118.382551129745
2123671,1,1,1,1,2,1,400000,2,,2,,2,2,14,16,2,52,"",115.028414278732
2123671,1,1,2,1,2,1,400000,2,,2,,2,2,12,16,2,52,"",115.028414278732
2123671,1,1,3,1,2,1,400000,2,,2,,2,2,14,50,2,52,"",115.028414278732
2123671,1,1,4,1,2,2,400000,2,,2,,2,2,14,45,2,52,"",115.028414278732
2123681,1,1,1,2,,2,,2,,,,2,2,360,87,2,52,"",65.2610888325996
2123681,1,1,2,2,,1,,2,,,,2,2,6,30,2,52,"",65.2610888325996
2123682,1,2,1,3,,2,,2,,,,2,2,24,46,2,52,"",72.7366269910393
2123682,1,2,2,3,,1,,2,,,,2,2,12,19,2,52,"",72.7366269910393
2123705,1,1,1,1,2,2,560000,2,,2,,2,2,24,26,1,52,"",124.754412120694
2123705,1,1,1,3,,1,,2,,,,2,2,240,48,1,52,"",124.754412120694
2123705,1,1,2,3,,1,,2,,,,2,2,180,23,1,52,"",124.754412120694
2123712,1,1,1,3,,2,,2,,,,2,2,24,50,1,52,"",104.692166446651
2123734,1,1,1,2,,1,,2,,,,2,2,10,60,1,52,"",80.4474343135038
2123773,1,1,1,2,,1,,2,,,,2,2,360,75,2,52,"",299.769857802267
2123776,1,1,1,1,2,1,500000,2,,2,,2,2,1,20,2,52,"",299.769857802267
2123776,1,1,2,1,2,1,500000,2,,2,,2,2,1,18,2,52,"",299.769857802267
2123782,1,1,1,1,2,1,300000,2,,2,,2,2,3,29,2,52,"",159.538242103863
2123782,1,1,2,1,2,1,300000,2,,2,,2,2,2,24,2,52,"",159.538242103863
2123798,1,1,1,2,,1,,2,,,,2,2,288,86,2,52,"",284.081037656737
2123801,1,5,1,3,,2,,2,,,,2,2,36,47,2,52,"",86.5722553216686
2123803,1,2,1,3,,2,,2,,,,2,2,120,67,2,52,"",102.153509242676
2123803,1,3,1,3,,2,,2,,,,2,2,120,62,2,52,"",102.153509242676
2123821,1,2,1,1,2,1,408326,2,,2,,2,2,2,18,2,19,"",166.082501191576
2123821,1,2,2,1,2,1,408326,2,,2,,2,2,3,17,2,19,"",166.082501191576
2123821,1,2,3,1,2,1,408326,2,,2,,2,2,3,19,2,19,"",166.082501191576
2123839,1,2,1,1,2,1,200000,2,,2,,2,2,6,31,1,19,"",114.646657658016
2123839,1,2,2,1,2,1,250000,2,,2,,2,2,10,36,1,19,"",114.646657658016
2123864,1,1,1,1,2,1,300000,2,,2,,2,2,25,35,2,19,"",28.8230597551012
2123870,1,1,1,1,2,2,600000,2,,2,,2,2,36,30,2,19,"",75.4846154830445
2123870,1,1,1,3,,2,,2,,,,2,2,354,48,2,19,"",75.4846154830445
2123870,1,1,2,1,2,1,750000,2,,2,,2,2,36,30,2,19,"",75.4846154830445
2123870,1,1,2,3,,1,,2,,,,2,2,36,18,2,19,"",75.4846154830445
2123870,1,1,3,1,2,1,600000,2,,2,,2,2,12,45,2,19,"",75.4846154830445
2123870,1,1,4,1,2,1,750000,2,,2,,2,2,12,50,2,19,"",75.4846154830445
2123952,1,1,1,1,2,1,700000,2,,2,,2,2,3,42,2,19,"",123.197410543743
2123954,1,1,1,3,,2,,2,,,,2,2,132,51,2,19,"",103.164496485554
2123954,1,1,2,3,,1,,2,,,,2,2,24,27,2,19,"",103.164496485554
2123959,1,1,1,3,,2,,2,,,,2,2,48,33,2,19,"",121.268756742164
2123961,1,1,1,3,,2,,2,,,,2,2,72,32,2,19,"",84.6251766233297
2123963,1,1,1,3,,2,,2,,,,2,2,500,66,2,19,"",82.4901346857355
2123964,1,1,1,3,,2,,2,,,,2,2,120,30,2,19,"",111.887426523406
2123965,1,1,1,1,2,1,120000,2,,2,,2,2,6,35,2,19,"",153.398071279435
2123965,1,1,1,2,,2,,2,,,,2,2,120,31,2,19,"",153.398071279435
2123965,1,1,2,1,2,1,120000,2,,2,,2,2,12,38,2,19,"",153.398071279435
2123976,1,2,1,1,2,1,400000,2,,2,,2,2,6,23,1,19,"",138.602999444062
2123976,1,2,2,1,2,1,400000,2,,2,,2,2,6,28,1,19,"",138.602999444062
2123976,1,6,1,1,2,1,800000,2,,2,,2,2,48,25,1,19,"",138.602999444062
2123976,1,6,2,1,2,1,800000,2,,2,,2,2,36,99,1,19,"",138.602999444062
2123977,1,2,1,1,2,1,525000,2,,2,,2,2,24,22,1,19,"",136.875960659331
2123977,1,2,1,2,,1,,2,,,,2,2,24,25,1,19,"",136.875960659331
2123977,1,2,2,1,2,2,525000,2,,2,,2,2,24,60,1,19,"",136.875960659331
2123980,1,2,1,1,2,2,160000,2,,2,,2,2,12,48,2,19,"",242.858681721808
2123980,1,2,1,3,,2,,2,,,,2,2,6,23,2,19,"",242.858681721808
2123985,1,1,1,3,,2,,2,,,,2,2,60,57,2,19,"",394.782458913875
2123985,1,1,2,3,,1,,2,,,,2,2,60,37,2,19,"",394.782458913875
2123987,1,2,1,3,,1,,2,,,,2,2,240,67,2,19,"",426.041930122195
2123991,1,1,1,1,2,1,160000,2,,2,,2,2,12,37,1,19,"",176.269211099552
2123991,1,1,2,1,2,1,160000,2,,2,,2,2,8,41,1,19,"",176.269211099552
2124000,1,1,1,2,,1,,2,,,,2,2,48,99,2,19,"",394.782458913875
2124009,1,1,1,1,2,2,1200000,2,,2,,2,2,8,54,2,19,"",598.588447208116
2124009,1,1,1,3,,2,,2,,,,2,2,120,54,2,19,"",598.588447208116
2124011,1,1,1,3,,1,,2,,,,2,2,36,21,2,19,"",374.768127503432
2124013,1,1,1,1,2,1,400000,2,,2,,2,2,35,40,2,19,"",586.246904928182
2124015,1,1,1,1,2,1,160000,2,,2,,2,2,6,38,2,19,"",1058.61816646601
2124015,1,1,1,3,,2,,2,,,,2,2,15,20,2,19,"",1058.61816646601
2124017,1,1,1,3,,1,,2,,,,2,2,240,32,2,19,"",482.511894228069
2124020,2,1,1,2,,2,,2,,,,2,2,3,21,2,19,"",451.158409225623
2124020,2,1,1,3,,1,,2,,,,2,2,12,59,2,19,"",451.158409225623
2124024,1,1,1,1,2,1,800000,2,,2,,2,2,12,38,2,19,"",674.394403577642
2124024,1,1,2,1,2,1,800000,2,,2,,2,2,2,25,2,19,"",674.394403577642
2124024,1,1,3,1,2,1,800000,2,,2,,2,2,12,38,2,19,"",674.394403577642
2124024,1,1,4,1,2,2,800000,2,,2,,2,2,12,37,2,19,"",674.394403577642
2124024,1,1,5,1,2,2,800000,2,,2,,2,2,2,28,2,19,"",674.394403577642
2124026,1,2,1,3,,1,,2,,,,2,2,8,62,1,19,"",56.4428270418065
2124037,1,1,1,1,2,1,250000,2,,2,,2,2,24,22,1,19,"",31.639304881795
2124037,1,1,2,1,2,2,250000,2,,2,,2,2,24,50,1,19,"",31.639304881795
2124037,1,1,3,1,2,2,250000,2,,2,,2,2,24,21,1,19,"",31.639304881795
2124062,1,1,1,3,,1,,2,,,,2,2,24,16,1,19,"",48.8079423312236
2124062,1,1,2,3,,2,,2,,,,2,2,36,19,1,19,"",48.8079423312236
2124063,1,1,1,1,2,1,1000000,2,,2,,2,2,14,24,1,19,"",80.0651065517669
2124063,1,1,2,1,2,1,1900000,2,,2,,2,2,2,44,1,19,"",80.0651065517669
2124085,1,1,1,1,2,2,500000,2,,2,,2,2,2,28,1,17,"",24.5006886020984
2124096,1,1,1,2,,1,,2,,,,2,2,12,33,1,17,"",36.021532715647
2124100,1,1,1,1,2,2,150000,2,,2,,2,2,14,40,1,17,"",35.6317673153025
2124117,1,1,1,1,1,1,1000000,2,,2,,2,2,36,53,2,17,"",24.1360179171579
2124117,1,1,2,1,2,1,1000000,2,,2,,2,2,12,18,2,17,"",24.1360179171579
2124129,1,1,1,1,2,1,200000,2,,2,,2,2,1,35,2,17,"",30.4193918700424
2124141,1,1,1,1,2,1,400000,2,,2,,2,2,6,35,2,17,"",37.1792567300518
2124151,1,2,1,2,,1,,2,,,,2,2,500,73,2,17,"",25.7394854284974
2124179,1,1,1,1,2,1,1100000,1,313500,2,,1,1,6,49,2,17,"",27.7531563692097
2124179,1,1,1,2,,2,,2,,,,2,2,30,32,2,17,"",27.7531563692097
2124194,1,5,1,1,2,1,1200000,2,,2,,2,2,4,18,2,17,"",5.48847716168992
2124194,1,5,1,3,,2,,2,,,,2,2,72,21,2,17,"",5.48847716168992
2124194,1,5,2,1,2,1,1200000,2,,2,,2,2,7,35,2,17,"",5.48847716168992
2124209,1,2,1,2,,1,,2,,,,2,2,90,54,1,17,"",72.0103261537758
2124229,1,1,1,3,,2,,2,,,,2,2,15,17,2,17,"",39.051199663801
2124254,1,1,1,2,,1,,2,,,,2,2,60,66,1,17,"",72.1124695352588
2124262,1,1,1,1,2,1,200000,2,,2,,2,2,6,86,2,17,"",64.3589803167422
2124262,1,1,2,1,1,2,200000,2,,2,,2,2,48,65,2,17,"",64.3589803167422
2124366,1,1,1,1,2,1,800000,2,,2,,2,2,1,35,2,17,"",54.3967248806166
2124368,1,1,1,1,2,1,400000,2,,2,,2,2,1,65,2,17,"",70.1617396100301
2124375,1,1,1,2,,1,,2,,,,2,2,120,37,2,17,"",36.4093161057911
2124383,1,2,1,2,,1,,4,5000,,,2,2,160,56,2,17,"",29.6739153640211
2124458,1,1,1,3,,2,,2,,,,2,2,240,61,1,63,"",44.2446065443566
2124519,1,1,1,1,2,1,800000,2,,2,,2,2,24,28,1,63,"",37.5442625554965
2124526,1,3,1,2,,2,,2,,,,2,2,12,52,1,63,"",30.1545948972373
2124564,1,1,1,1,2,1,500000,2,,2,,2,2,14,22,2,63,"",18.1611271152036
2124573,1,3,1,3,,1,,2,,,,2,2,180,70,2,63,"",9.50825083881873
2124573,1,3,2,3,,2,,2,,,,2,2,180,40,2,63,"",9.50825083881873
2124576,1,1,1,1,2,1,360000,2,,2,,2,2,48,65,2,63,"",12.0337596553196
2124576,1,1,2,1,2,1,360000,2,,2,,2,2,48,30,2,63,"",12.0337596553196
2124577,1,1,1,1,2,1,1000000,2,,2,,2,2,2,30,2,63,"",17.053116209749
2124681,1,1,1,1,1,2,1000000,1,286000,2,,1,2,180,43,1,63,"",32.4439845177534
2124706,1,1,1,1,2,1,600000,2,,2,,2,2,36,32,2,73,"",56.3822740763181
2124706,1,1,1,3,,2,,2,,,,2,2,420,60,2,73,"",56.3822740763181
2124710,1,2,1,2,,1,,2,,,,2,2,60,50,2,73,"",30.9462798002326
2124723,1,1,1,1,2,1,1600000,2,,2,,1,2,4,24,2,73,"",32.6787570909955
2124726,1,1,1,1,2,1,1200000,2,,2,,2,2,4,28,2,73,"",66.0499424742845
2124744,1,1,1,3,,2,,2,,,,2,2,24,53,1,73,"",77.5625647572129
2124782,1,2,1,3,,2,,2,,,,2,2,24,35,1,73,"",122.043759093194
2124783,1,1,1,1,2,1,10000000,2,,2,,2,2,10,25,1,73,"",112.532475898653
2124786,1,2,1,3,,1,,2,,,,2,2,28,28,1,73,"",115.497877288231
2124795,1,2,1,3,,2,,2,,,,2,2,30,20,1,73,"",100.016603879227
2124798,1,2,1,1,2,2,400000,2,,2,,2,2,7,38,1,73,"",113.26903045393
2124801,1,1,1,3,,2,,2,,,,2,2,240,38,2,73,"",71.7658239901016
2124805,1,1,1,1,2,1,840000,2,,2,,2,2,18,40,2,73,"",81.0949670436916
2124805,1,1,1,3,,1,,2,,,,2,2,12,45,2,73,"",81.0949670436916
2124806,1,1,1,3,,2,,2,,,,2,2,72,21,2,73,"",42.1892460205477
2124806,1,1,2,3,,1,,2,,,,2,2,72,19,2,73,"",42.1892460205477
2124806,1,1,3,3,,2,,2,,,,2,2,60,17,2,73,"",42.1892460205477
2124808,1,1,1,1,2,1,500000,2,,2,,2,2,2,50,2,73,"",123.412388598023
2124808,1,1,2,1,2,1,550000,2,,2,,2,2,2,45,2,73,"",123.412388598023
2124808,1,6,1,1,2,1,350000,2,,2,,2,2,2,31,2,73,"",123.412388598023
2124808,1,6,2,1,2,1,450000,2,,2,,2,2,2,29,2,73,"",123.412388598023
2124811,1,1,1,3,,2,,2,,,,2,2,48,26,2,73,"",78.0432718366774
2124818,1,1,1,3,,2,,2,,,,2,2,6,22,2,73,"",50.6270952246573
2124819,1,1,1,3,,1,,2,,,,2,2,24,52,2,73,"",98.8507629390391
2124835,1,1,1,3,,2,,2,,,,2,2,168,44,1,73,"",47.7514020392589
2124844,1,1,1,1,2,1,500000,2,,2,,2,2,2,52,1,73,"",54.2892840539002
2124844,1,1,1,3,,2,,2,,,,2,2,120,43,1,73,"",54.2892840539002
2124844,1,1,2,1,2,2,400000,2,,2,,2,2,5,19,1,73,"",54.2892840539002
2124847,1,1,1,3,,1,,2,,,,2,2,36,42,2,73,"",53.5882167261966
2124847,1,1,2,3,,1,,2,,,,2,2,36,33,2,73,"",53.5882167261966
2124847,1,1,1,1,1,1,1000000,2,,2,,2,2,16,20,2,73,"",53.5882167261966
2124850,1,1,1,1,1,1,900000,2,,2,,2,2,24,20,2,73,"",80.2988309624347
2124855,1,1,1,1,1,1,1000000,2,,2,,2,2,72,29,2,73,"",48.0072999277873
2124864,1,1,1,1,2,2,600000,2,,2,,2,2,24,55,2,73,"",85.7341670412317
2124864,1,1,2,1,2,2,600000,2,,2,,2,2,24,60,2,73,"",85.7341670412317
2124864,1,1,3,1,2,2,600000,2,,2,,2,2,24,54,2,73,"",85.7341670412317
2124894,1,1,1,1,2,1,650000,2,,2,,2,2,5,45,2,73,"",66.7849125565277
2124896,1,2,1,3,,2,,2,,,,2,2,24,59,2,73,"",74.377937124549
2124899,1,1,1,1,2,1,600000,2,,2,,2,2,5,57,2,73,"",66.7849125565277
2124899,1,1,1,3,,2,,2,,,,2,2,120,57,2,73,"",66.7849125565277
2124899,1,1,2,1,2,1,600000,2,,2,,2,2,4,45,2,73,"",66.7849125565277
2124899,1,1,2,3,,1,,2,,,,2,2,96,38,2,73,"",66.7849125565277
2124900,1,1,1,3,,1,,2,,,,2,2,100,39,2,73,"",67.4470626517727
2124902,1,3,1,1,2,1,600000,2,,2,,2,2,3,68,2,73,"",75.4430752929663
2124902,1,3,1,2,,1,,2,,,,2,2,192,69,2,73,"",75.4430752929663
2124919,1,2,1,1,2,1,1400000,2,,2,,2,2,36,23,1,73,"",85.1573372302557
2124919,1,2,2,1,2,1,1400000,2,,2,,2,2,24,19,1,73,"",85.1573372302557
2124920,1,1,1,1,2,1,500000,2,,2,,2,2,50,40,2,73,"",66.7849125565277
2124924,1,1,1,3,,2,,2,,,,2,2,180,41,2,73,"",47.598917253718
