DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_MICRO_DPTO
7027780,1,1,28.6898810285933
7027783,1,1,22.5795551911761
7027784,1,1,21.0529629722278
7027787,1,1,18.6974382455428
7027788,1,1,26.3630410913269
7027800,1,2,93.213933606734
7027807,1,2,54.1874507602021
7027815,1,1,16.0984621464953
7027826,1,1,81.0955118378474
7027827,1,1,86.5922121816248
7027828,1,1,14.4891366838773
7027837,1,1,62.3484434602443
7027867,1,1,2.72557290113907
7027870,1,2,
7027875,1,2,2.70549004615067
7027878,1,1,3.72004881345717
7027880,1,1,2.54218442123962
7027886,1,1,1.86210415980244
7027892,1,1,
7027894,1,1,2.79003661009288
7027894,1,2,
7027895,1,1,3.81558658319467
7027901,1,1,2.029117534613
7027947,1,1,10.2378023240824
7027948,1,1,10.2378023240824
7027951,1,2,10.9101422547494
7027952,1,1,10.2378023240824
7027953,1,1,10.2378023240824
7027954,1,1,12.3605375759169
7027955,1,1,15.0116563383011
7027956,1,1,9.2593650938393
7027957,1,1,9.2593650938393
7027958,1,1,12.6503003256132
7027959,1,1,10.2378023240824
7027960,1,1,9.2593650938393
7027961,1,1,9.2593650938393
7027962,1,1,9.2593650938393
7027963,1,1,11.6718630953701
7027964,1,2,11.286286536587
7027964,1,3,11.286286536587
7027966,1,2,10.7559174046367
7027972,1,2,51.3473843947591
7027973,1,1,72.9761306509816
7027974,1,1,104.444822441056
7027974,1,7,
7027976,1,1,81.1407422511871
7027977,1,1,119.006421968408
7027981,1,1,152.476020936536
7027981,1,2,152.476020936536
7027983,1,1,100.127766012244
7027984,1,1,128.342951164906
7027984,1,2,128.342951164906
7027985,1,1,93.3509240345431
7027985,1,2,93.3509240345431
7027987,1,4,70.9610619249201
7027988,1,2,96.2511616804837
7027991,1,1,7.30835787117009
7027993,1,1,6.23346786615753
7027994,1,2,11.8833264811841
7027995,1,1,17.9217527170747
7027995,1,3,17.9217527170747
7027995,1,5,17.9217527170747
7027996,1,1,13.439250340467
7027996,1,4,13.439250340467
7027999,1,1,11.2784981226423
7027999,1,2,11.2784981226423
7028001,1,1,12.0456890675189
7028002,1,1,15.300978525794
7028002,1,4,
7028002,1,5,15.300978525794
7028002,2,2,15.300978525794
7028003,1,1,6.45150954820591
7028004,1,1,7.56399833927821
7028005,1,1,7.61045253719682
7028006,1,1,11.0958281180012
7028006,1,4,11.0958281180012
7028007,1,1,6.88311381100602
7028008,1,1,53.2299156077407
7028008,1,3,53.2299156077407
7028008,1,4,53.2299156077407
7028008,1,7,53.2299156077407
7028008,1,8,53.2299156077407
7028012,1,1,94.6576088544451
7028013,1,5,92.4659725793338
7028015,1,8,113.269127010523
7028017,1,1,103.476066005133
7028019,1,1,103.469410393472
7028020,1,5,156.649645175258
7028020,1,8,156.649645175258
7028020,1,10,156.649645175258
7028021,1,8,107.949498595064
7028023,1,2,69.0588688217478
7028025,1,2,116.135289527939
7028028,1,9,79.6511355450419
7028029,1,2,106.082313586248
7028030,1,1,86.1788131282059
7028030,1,3,86.1788131282059
7028031,1,1,102.72201864733
7028033,1,5,132.394201284285
7028034,1,1,124.62379229926
7028035,1,1,99.2124775094702
7028036,1,5,106.675250412681
7028038,1,2,124.182203027241
7028039,1,1,157.891449899293
7028040,1,1,107.403207919099
7028047,1,6,27.0497441921719
7028050,1,4,18.2376154235448
7028053,1,1,13.6612220757901
7028056,1,2,13.2207367342943
7028059,1,1,11.8585671603393
7028060,1,2,10.9306072274915
7028060,1,3,10.9306072274915
7028063,1,1,11.5994006406329
7028066,1,1,10.9243955016179
7028067,1,1,8.66639417824395
7028069,1,1,9.58217216410149
7028071,1,1,9.52368259071203
7028072,1,1,9.58217216410149
7028073,1,1,8.66639417824395
7028103,1,1,61.7849001279633
7028107,1,1,48.8019011125545
7028108,1,1,44.9145937019885
7028109,1,1,65.2847099630268
7028110,1,1,54.6741061422359
7028112,1,1,25.4775420684827
7028114,1,1,44.9145937019885
7028119,1,2,12.0496386439321
7028125,1,1,
7028125,1,2,25.657539611045
7028126,1,1,22.1903066754276
7028127,1,1,11.4135253314811
7028132,1,2,23.4149693431246
7028136,1,1,14.8927948884478
7028136,1,2,14.8927948884478
7028138,1,1,
7028139,1,1,199.867108683418
7028139,1,2,
7028140,1,1,76.6893047928625
7028140,1,2,76.6893047928625
7028141,1,1,172.790103743917
7028141,1,2,172.790103743917
7028144,1,1,174.659560729937
7028146,1,1,204.576838876077
7028146,1,2,204.576838876077
7028146,1,3,204.576838876077
7028146,1,4,204.576838876077
7028174,1,1,97.0576307965454
7028175,1,1,37.5835915049505
7028176,1,1,
7028179,1,1,98.2475100848159
7028182,1,1,71.2267018131331
7028188,1,1,22.5894364581621
7028192,1,2,22.229285473277
7028194,1,2,28.7620543364908
7028199,1,1,41.3073225798732
7028205,1,1,56.3818115041777
7028209,1,1,78.3299714563541
7028221,1,1,3.88698280628128
7028239,1,1,43.512921646431
7028244,1,1,25.0226215647663
7028246,1,1,40.5124561534227
7028248,1,4,63.2614366869544
7028260,1,1,129.251383976237
7028267,1,1,75.0581927380923
7028269,1,1,83.561463242794
7028270,1,2,44.8156768040439
7028272,1,2,49.2972444844482
7028273,1,1,85.658949771444
7028274,1,1,287.351990356316
7028277,1,1,44.3675200360034
7028278,1,1,62.2299637267438
7028281,1,1,41.5282620009562
7028282,1,1,37.4403783561531
7028283,1,1,41.6528786713457
7028284,1,1,46.4088756834935
7028285,1,1,37.305725983997
7028287,1,1,48.958263026461
7028289,1,1,28.1757769432045
7028290,1,1,28.1757769432045
7028295,1,3,58.2318324583658
7028297,1,1,5.88621628846672
7028298,1,1,8.88535428821305
7028302,1,2,9.02878591628954
7028303,1,1,
7028305,1,1,11.9145892973278
7028315,1,2,130.951477093833
7028318,1,4,62.0342688677736
7028324,1,2,77.9623263149775
7028329,1,1,18.6253007066341
7028331,1,1,
7028335,1,1,117.729411189012
7028339,1,1,79.6499694126398
7028342,1,2,80.4203942155385
7028344,1,1,82.20952371056
7028347,1,1,72.5392210899647
7028350,1,1,74.4822553047753
7028354,1,2,41.7299065701155
7028357,1,1,75.6116927252898
7028358,1,1,80.3885595320872
7028358,1,2,80.3885595320872
7028369,1,1,69.3682683287468
7028369,1,5,69.3682683287468
7028370,1,1,167.042241046971
7028376,1,1,100.249622219844
7028378,1,1,108.6135946536
7028383,1,1,74.9931331081576
7028389,1,1,82.2150345421045
7028398,1,1,78.1243713335599
7028404,1,1,75.324013776294
7028414,1,2,112.004793470477
7028415,1,1,54.8433953450462
7028422,1,1,49.4845161266124
7028424,1,1,47.9787627270976
7028426,1,1,141.150808177485
7028438,1,1,51.1861843803294
7028439,1,1,53.8434745631548
7028441,1,1,52.400187976674
7028445,1,3,41.0275297310308
7028446,1,1,24.3864336364283
7028446,1,2,24.3864336364283
7028453,1,1,35.709477996295
7028457,1,2,62.6288407227439
7028459,1,1,56.4967659398318
7028460,1,1,68.1456474939928
7028466,1,1,49.6417620086598
7028468,1,3,51.7162849844485
7028468,1,4,51.7162849844485
7028475,1,1,31.9435372959495
7028475,1,2,31.9435372959495
7028477,1,1,48.8977452410063
7028477,1,3,48.8977452410063
7028488,1,1,37.6034385842521
7028490,1,6,49.496774234191
7028491,1,1,48.8977452410063
7028496,1,2,32.5560935563729
7028498,1,2,34.5657795163736
7028501,1,5,36.6623355464726
7028507,1,1,42.8231389557223
7028509,1,4,39.675576995034
7028511,1,1,138.053446078769
7028512,1,2,126.786326018636
7028524,1,2,43.6114052412978
7028526,1,3,135.427024388307
7028530,1,4,25.6186424903343
7028533,1,1,63.8449576903007
7028534,1,3,134.726596299693
7028535,1,2,97.1723542069514
7028538,1,1,27.0326565217347
7028541,1,1,28.0922424405445
7028542,1,2,48.239527041767
7028552,1,1,111.911002104392
7028554,1,2,52.5934359860581
7028581,1,1,358.554512076532
7028582,1,1,140.904819086557
7028582,1,2,
7028584,1,1,212.573976226556
7028585,1,3,215.132707245919
7028586,1,2,166.394183400837
7028590,1,1,247.339501899829
7028608,1,1,
7028611,1,1,380.119094796052
7028633,1,1,174.415977177548
7028634,1,1,293.821341148226
7028638,1,1,388.513038923858
7028663,1,1,326.772802808823
7028664,1,1,230.909256600531
7028666,1,2,236.863362037098
7028666,1,5,236.863362037098
7028670,1,1,249.431198419742
7028672,1,1,225.76058094059
7028673,1,2,234.115025240563
7028682,1,1,310.892208524991
7028682,1,2,310.892208524991
7028686,1,3,263.545291564809
7028689,1,1,317.689141213141
7028692,1,1,179.063888344199
7028694,1,1,320.418099881011
7028699,1,2,336.582935221256
7028702,1,1,260.532091840526
7028712,1,1,209.728210831207
7028742,1,2,272.90149448688
7028747,1,1,28.3541672909666
7028747,1,2,28.3541672909666
7028747,1,3,28.3541672909666
7028763,1,2,35.4284992997945
7028764,1,3,28.0679463370435
7028768,1,2,19.7882444264113
7028768,2,1,19.7882444264113
7028777,1,1,31.4520207164262
7028780,1,1,37.7824791054408
7028780,1,2,37.7824791054408
7028782,1,1,31.5336811274069
7028783,1,1,
7028785,1,3,34.4239625791394
7028799,1,1,24.7149845529299
7028802,1,2,29.520957258241
7028808,1,1,29.6854730867835
7028812,1,1,12.2874749988108
7028814,1,1,31.9194110280611
7028823,1,5,21.1190976542061
7028829,1,1,21.1190976542061
7028831,1,1,37.0272934237283
7028835,1,2,28.9168563662684
7028837,1,1,
7028837,1,3,39.861495591107
7028846,1,2,
7028855,1,1,6.18946914765605
7028857,1,1,10.6741178465894
7028860,1,2,12.6750768531234
7028870,1,1,
7028875,1,1,17.2622359282526
7028884,1,1,5.53482706296949
7028909,1,1,10.8120640477786
7028909,1,2,10.8120640477786
7028917,1,1,20.1970767025348
7028922,1,2,13.7692461954967
7028927,1,5,10.4265601396461
7028928,1,5,30.5731729243952
7028931,1,1,15.0499719624438
7028931,1,2,15.0499719624438
7028940,1,1,15.3290992510916
7028941,1,2,22.8253758536959
7028945,1,2,
7028948,1,1,16.543164009152
7028953,1,1,19.1038595936255
7028957,1,2,6.60045193045945
7028974,1,1,9.97123693872953
7028976,1,2,15.2059836425152
7028980,1,5,
7028984,1,1,
7028984,1,2,21.5619382489074
7028986,1,1,19.4497967658101
7028994,1,2,10.0974472100309
7029000,1,1,23.9176378198006
7029001,1,2,18.6858957454201
7029002,1,1,14.3879188607393
7029005,1,2,20.9589566305528
7029006,1,1,19.0036130792032
7029012,1,2,24.2200234950161
7029021,1,2,31.4379560539447
7029026,1,3,11.242824123079
7029030,1,4,15.6469772860325
7029040,1,1,12.0060797835742
7029041,1,1,13.4826676349284
7029050,1,1,
7029051,1,3,6.22683412302781
7029052,1,1,7.73080688972551
7029057,1,2,7.38065281287688
7029064,1,3,11.6035197402033
7029065,1,2,12.3350618818075
7029067,1,1,4.67338479810412
7029070,1,1,8.18312686096504
7029075,1,2,9.16379645810005
7029080,1,2,5.74580147195951
7029080,1,6,5.74580147195951
7029082,1,1,6.17887385458962
7029088,1,1,4.43190783074545
7029091,1,2,4.95514468569489
7029092,1,1,7.2365649926306
7029103,1,1,4.29489271651417
7029104,1,1,4.11168729393582
7029105,1,2,4.95514468569489
7029106,1,3,9.79988087152179
7029109,1,2,8.24741681229005
7029110,1,1,6.02949267790134
7029111,1,2,9.1545026604579
7029112,1,2,3.31598495033122
7029116,1,2,6.50018496620551
7029119,1,1,6.01164403484615
7029121,1,1,8.73835512557642
7029124,1,1,5.55943960188206
7029125,1,1,5.02380697675359
7029126,1,1,5.20986311146783
7029130,1,2,7.34696752590947
7029137,1,1,6.98680187656538
7029139,1,1,10.0142809779941
7029140,1,1,10.5162165956304
7029146,1,1,4.85464173643134
7029151,1,1,3.79132035404124
7029153,1,1,3.60506863072912
7029159,1,1,6.50428464279791
7029167,1,1,10.515041351141
7029174,1,1,
7029182,1,1,
7029182,1,2,
7029191,1,1,10.6215659408182
7029205,1,1,11.7981875051451
7029206,1,2,
7029208,1,1,
7029217,1,2,8.16153139635875
7029217,1,3,8.16153139635875
7029225,1,2,
7029258,1,1,13.7900892917281
7029265,1,1,12.0212638711503
7029269,1,2,
7029270,1,2,10.7076271006121
7029273,1,2,13.7487903559235
7029287,1,1,
7029291,1,2,
7029298,1,2,14.9870022388513
7029308,1,1,22.6697338599474
7029310,1,1,20.7387252473852
7029312,1,4,13.3203432965417
7029313,1,2,22.5604970863906
7029316,1,2,22.615115473169
7029318,1,1,
7029319,1,1,
7029320,1,1,27.7150221890661
7029335,1,2,28.3980703325004
7029342,1,2,14.4368052583274
7029344,1,1,14.5560008315954
7029347,1,1,15.0319597760768
7029348,1,3,24.642257663957
7029349,1,1,17.3990798248962
7029349,1,2,17.3990798248962
7029357,1,1,17.4328749517153
7029365,1,2,29.4296509925336
7029369,1,2,11.2214274533115
7029369,1,4,11.2214274533115
7029372,1,2,14.4500760909326
7029374,1,1,36.9118178741329
7029374,1,2,36.9118178741329
7029391,1,2,13.6716603260118
7029391,1,3,
7029396,1,1,34.7323984130821
7029414,1,1,160.637746806359
7029416,1,1,70.5577920259093
7029416,1,3,70.5577920259093
7029420,1,1,175.384401484554
7029427,1,2,
7029428,1,1,69.7546952061023
7029429,1,2,4.50360042493518
7029429,1,3,4.50360042493518
7029431,1,1,
7029433,1,2,
7029447,1,1,15.790107579103
7029454,1,1,19.6804137237189
7029478,1,1,15.1409661100046
7029479,1,1,19.8809027844516
7029483,1,3,14.9855484896259
7029484,1,1,15.1409661100046
7029491,1,1,
7029497,1,2,
7029498,1,2,20.3389809838395
7029502,1,1,6.17003713925854
7029519,1,2,5.11254308985887
7029519,1,5,5.11254308985887
7029520,1,1,5.16194750344189
7029520,1,2,5.16194750344189
7029524,1,1,8.38462356374982
7029525,1,1,6.66272516491149
7029528,1,2,2.08609468863986
7029530,1,1,9.55251655900753
7029534,1,1,6.85640753428552
7029541,1,1,11.2292863527222
7029543,1,1,2.08609468863986
7029545,1,1,4.59733642076267
7029548,1,2,5.47490360419605
7029549,1,1,9.55251655900753
7029550,1,1,5.95909134389418
7029551,1,1,11.9108465712379
7029555,1,2,
7029555,1,4,3.47682448106643
7029558,1,3,3.47682448106643
7029560,1,1,10.3680848357771
7029561,1,1,5.22731310541294
7029563,1,1,8.43283393509084
7029564,1,1,11.0936934934308
7029568,1,1,11.5230360223054
7029575,1,1,3.31877992126131
7029588,1,1,7.65915576773066
7029592,1,1,4.66867579846197
7029593,1,2,10.121570440916
7029600,1,1,8.87495479474464
7029601,1,1,4.89555944548491
7029605,1,1,5.60075615241154
7029609,1,1,3.56070864853567
7029611,1,1,5.68155264256133
7029611,1,2,5.68155264256133
7029614,1,2,7.66788148854331
7029621,1,1,11.4653127884664
7029624,1,1,16.3486672588072
7029625,2,2,16.3062463875742
7029627,1,1,14.0251499847226
7029635,1,1,
7029638,1,4,14.0418239251212
7029640,1,1,
7029641,1,3,
7029644,1,2,22.1102314488954
7029646,1,1,20.767978162564
7029647,1,3,24.5018211972459
7029650,1,1,15.3829357230403
7029650,1,3,15.3829357230403
7029655,1,1,18.3702685267509
7029655,1,3,18.3702685267509
7029658,1,1,21.1140420539764
7029659,1,1,23.9538206821099
7029659,1,3,23.9538206821099
7029660,1,1,17.2669908515931
7029663,1,1,23.3912058704594
7029663,1,2,23.3912058704594
7029663,1,3,23.3912058704594
7029666,1,1,18.6416822394443
7029669,1,1,22.8324348673541
7029671,1,2,
7029674,1,2,19.1625543493557
7029681,1,1,26.2558808721558
7029684,1,1,24.3518563915777
7029685,1,1,23.5498494214127
7029690,1,4,15.4567271191903
7029691,1,2,25.9989884335259
7029691,1,4,25.9989884335259
7029695,1,1,29.1580560749683
7029700,1,1,19.968106556152
7029700,1,3,19.968106556152
7029700,1,4,19.968106556152
7029703,1,2,20.3827782906069
7029710,1,2,18.2948703900708
7029710,1,5,18.2948703900708
7029716,1,1,16.9074411284852
7029719,1,1,17.7995435950615
7029726,1,2,20.6532348102919
7029735,1,2,16.9519462810109
7029740,1,1,31.1922385136191
7029745,1,2,23.4261917536785
7029748,1,1,38.0251156007608
7029749,1,1,29.0514144277633
7029760,1,1,22.4350946388765
7029763,1,1,20.1981600768
7029767,1,1,21.5232195705369
7029767,1,2,21.5232195705369
7029770,1,1,
7029775,1,1,43.8640854097768
7029779,1,2,32.7242025048993
7029782,1,2,27.4324387304132
7029785,1,1,27.322415541476
7029785,1,4,
7029786,1,2,18.6481589502742
7029789,1,1,17.71630517769
7029790,1,1,21.6612767455688
7029791,1,1,17.9717079362698
7029794,1,2,14.9180088734695
7029797,1,2,21.4252895511806
7029800,1,1,11.2020349751758
7029802,1,1,17.4097912669886
7029804,1,1,11.5521953036853
7029813,1,1,12.7828802657939
7029813,1,2,12.7828802657939
7029814,1,1,8.6983946140711
7029816,1,1,15.4617852117469
7029816,1,2,15.4617852117469
7029818,1,1,14.8780530424891
7029818,1,2,14.8780530424891
7029819,1,1,14.9360466335678
7029821,1,1,16.4412549762197
7029836,1,1,33.7450348336297
7029842,1,3,14.6960439494745
7029852,1,3,11.427682373404
7029853,1,1,20.558154227225
7029853,1,2,20.558154227225
7029860,1,1,
7029865,1,1,11.2954798524923
7029866,1,3,12.6751504028863
7029867,1,1,10.8675660758288
7029868,1,1,6.40116284295762
7029868,1,2,
7029870,1,1,6.40116284295762
7029872,1,1,
7029878,1,1,18.1465882715547
7029887,1,2,6.40116284295762
7029891,1,2,11.6001598822483
7029893,1,2,6.98231435702289
7029895,1,7,15.570828657065
7029900,1,4,10.4041252689856
7029903,1,1,
7029904,1,1,18.8735244751102
7029907,1,2,5.86661633160778
7029909,1,1,20.0804632373988
7029909,1,2,
7029914,1,1,6.65715583121984
7029934,1,1,24.8675239937836
7029935,1,1,38.7977005593502
7029940,1,1,33.4374298062968
7029944,1,2,42.122860353974
7029945,1,1,41.3787001819922
7029945,1,2,41.3787001819922
7029955,1,1,33.3531646847729
7029971,1,1,10.3061477181617
7029979,1,3,13.8528520516964
7029980,1,1,8.88985370691503
7029980,1,6,8.88985370691503
7029994,1,1,12.0779707904968
7029997,1,1,10.69880739848
7030000,1,2,9.70749884841238
7030011,1,1,
7030013,1,1,
7030022,1,1,11.7712847155513
7030035,1,2,10.0872866068882
7030041,1,1,12.2178202705964
7030043,1,1,10.7229994222366
7030043,1,2,10.7229994222366
7030057,1,1,18.6816782032773
7030059,1,2,18.1225993030166
7030076,1,1,12.9163884197372
7030077,1,1,39.3070076032206
7030092,1,1,
7030093,1,1,20.6088191913155
7030093,1,2,20.6088191913155
7030094,1,2,17.3701044282929
7030099,1,1,
7030099,1,2,4.92440025881587
7030102,1,1,8.4978860621905
7030114,1,1,7.24417094188432
7030116,1,1,16.1243006051587
7030125,1,1,14.6436165738315
7030147,1,1,23.4762538594191
7030147,1,3,23.4762538594191
7030155,1,2,61.40420151607
7030162,1,1,25.6937783171542
7030165,1,1,47.846732984794
7030165,1,2,47.846732984794
7030172,1,2,8.89112194040736
7030173,1,1,11.5211932976933
7030175,1,1,9.62744943843828
7030177,1,1,9.17383925033299
7030178,1,1,9.85011787886535
7030179,1,2,6.83383128057922
7030183,1,1,6.59894781769592
7030183,1,3,6.59894781769592
7030192,1,1,7.94922614226088
7030195,1,1,
7030195,1,2,10.958699620148
7030196,1,1,7.21249130401475
7030197,1,1,6.91992894214752
7030197,1,2,6.91992894214752
7030199,1,1,18.2262987818974
7030202,1,1,7.40569857998108
7030203,1,1,10.9785216782358
7030204,1,2,4.94202631140358
7030206,1,1,6.44088825479179
7030206,1,2,6.44088825479179
7030207,1,2,13.4140380438808
7030208,1,1,7.43972938838628
7030209,1,1,15.224509436664
7030210,1,2,
7030217,1,2,15.3908091857271
7030218,1,1,18.8700741090658
7030219,1,1,13.7732281695872
7030229,1,2,13.7020584929976
7030230,1,1,16.3050655950956
7030231,1,5,17.106551882075
7030233,1,1,16.3631688967907
7030234,1,1,16.3092518634631
7030236,1,1,17.7663521931751
7030237,1,1,12.7646720514641
7030239,1,1,12.0768474298021
7030239,1,2,12.0768474298021
7030241,1,1,10.4347570035921
7030242,1,1,15.5962996761811
7030242,1,2,15.5962996761811
7030243,1,1,16.5223771376028
