DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3050,P3051,P639,P3052,CLASE_TE,COD_DEPTO,AREA,F_EXP
5039767,1,2,1,4,1,1,1,23,23,36.6345837584278
5039771,1,1,1,2,5,3,1,23,23,18.7011775634887
5039802,1,2,1,1,2,6,1,41,41,18.6402708965243
5039803,1,1,1,1,2,1,1,41,41,17.9158087623324
5039811,1,2,1,5,5,3,1,41,41,18.3803904681325
5039815,1,1,1,5,5,1,1,41,41,18.2364577779173
5039817,1,1,1,1,5,3,1,41,41,17.1102949164072
5039821,1,1,1,1,1,1,1,41,41,15.0823072680937
5039824,1,1,1,1,2,1,1,41,41,17.5136913449506
5039824,1,2,1,2,5,3,1,41,41,17.5136913449506
5039829,1,1,1,3,5,1,1,44,44,8.50240313571272
5039830,1,1,1,3,3,1,1,44,44,11.3670221269791
5039832,1,1,1,2,5,1,1,44,44,5.43987545303525
5039835,1,2,2,2,5,4,1,44,44,5.04305011810317
5039837,1,2,1,1,4,1,1,47,47,15.3489321784666
5039837,1,3,1,1,1,6,1,47,47,15.3489321784666
5039838,1,1,1,1,5,1,1,47,47,13.4408575591413
5039844,1,1,3,1,3,2,1,47,47,24.3406917622781
5039845,1,2,3,1,5,1,1,47,47,21.9082310614845
5039848,1,3,1,1,3,6,1,47,47,15.5185909668811
5039851,1,1,1,1,5,2,1,47,47,13.273069679776
5039852,1,1,1,1,5,4,1,47,47,12.5542820612816
5039854,1,1,1,1,4,2,1,47,47,13.9821082787283
5039857,1,1,1,5,5,1,1,47,47,20.968456198366
5039860,1,1,1,1,4,1,1,47,47,21.4198087508047
5039867,1,1,1,6,2,1,1,50,50,27.2460302536462
5039872,1,2,1,5,5,1,1,50,50,31.5640524168548
5039874,1,1,1,5,5,6,1,50,50,25.2926317421457
5039875,1,1,1,5,4,6,1,50,50,25.717262217152
5039877,1,1,1,2,3,1,1,50,50,30.2153969286302
5039877,1,2,1,5,2,6,1,50,50,30.2153969286302
5039887,1,2,1,5,5,1,1,50,50,25.1121686233635
5039893,1,1,1,5,4,3,1,50,50,31.0273625227102
5039895,1,2,1,5,1,1,1,50,50,27.2196449146349
5039896,1,1,1,5,5,2,1,50,50,22.2297104274668
5039906,1,1,1,2,1,3,1,50,50,19.2170588069343
5039911,1,2,1,1,1,4,1,50,50,21.5551185274903
5039917,1,1,1,5,5,2,1,52,52,13.6421658372766
5039921,1,1,1,4,4,2,1,52,52,9.14802755685118
5039924,1,2,1,1,2,1,1,52,52,9.45126047208725
5039934,1,1,1,4,2,1,1,52,52,7.3585863425084
5039935,1,1,1,1,5,1,1,52,52,8.89868110238596
5039941,1,2,1,2,3,6,1,52,52,12.8080109547222
5039948,1,1,1,1,3,1,1,52,"",15.1908946552555
5039950,1,1,1,2,5,1,1,52,52,9.7963719854614
5039950,1,2,1,4,3,2,1,52,52,9.7963719854614
5039959,1,1,1,1,5,2,1,52,"",27.8351409404636
5039959,1,2,1,1,4,1,1,52,"",27.8351409404636
5039961,1,1,1,2,5,2,1,52,52,19.2997612972605
5039961,1,2,1,1,5,2,1,52,52,19.2997612972605
5039974,1,2,1,4,5,1,1,52,52,17.7209570978932
5039976,1,1,1,5,5,1,1,52,52,9.92157515438297
5039976,1,2,1,4,4,6,1,52,52,9.92157515438297
5039977,1,1,1,2,5,1,1,52,52,12.0149260482161
5039984,1,1,1,1,5,1,1,52,52,9.33613313738042
5039984,1,2,1,2,4,1,1,52,52,9.33613313738042
5039987,1,1,4,2,5,,1,52,52,11.4795048337882
5039993,1,1,1,2,5,1,1,54,54,38.4708680028975
5039995,1,1,2,2,5,3,1,54,54,25.2594868763773
5039996,1,1,1,1,5,1,1,54,54,24.0517610506511
5039998,1,1,1,1,4,1,1,54,54,34.4547075403091
5039999,1,1,1,5,5,4,1,54,54,23.1889318214789
5040000,1,1,1,5,3,1,1,54,54,28.7580633016756
5040005,1,1,1,4,1,1,1,54,54,21.0892464212288
5040005,1,2,1,2,1,6,1,54,54,21.0892464212288
5040009,1,1,2,2,5,1,1,54,54,26.5237347572276
5040011,1,1,1,1,4,1,1,54,54,24.8518836182049
5040015,1,1,1,6,5,2,1,54,54,39.1205507467973
5040015,1,2,2,3,2,4,1,54,54,39.1205507467973
5040020,1,1,2,4,3,6,1,54,54,28.7505414588236
5040021,1,2,1,1,3,1,1,54,54,81.3689849539344
5040022,1,2,1,1,2,1,1,54,54,78.3089757935774
5040023,1,2,1,5,5,2,1,54,54,42.2914836122743
5040024,1,1,1,2,5,1,1,54,54,38.4492864491647
5040027,1,2,1,1,5,1,1,54,54,42.7335408910527
5040030,1,1,1,1,5,1,1,54,54,34.110160464906
5040034,1,1,1,2,3,4,1,54,54,34.3902192550707
5040041,1,2,3,2,4,1,1,54,54,31.5047915724612
5040045,1,1,1,1,5,3,1,54,54,32.3710625624493
5040047,1,1,1,2,5,1,1,54,54,34.9643510422207
5040047,1,2,1,1,5,2,1,54,54,34.9643510422207
5040050,1,1,1,1,4,1,1,54,54,44.1554386646446
5040053,1,1,1,2,4,1,1,54,54,21.5165237182897
5040057,1,1,1,4,5,1,1,54,54,28.3454676910921
5040058,1,1,1,1,5,1,1,54,54,39.8533859846118
5040060,1,4,1,5,2,1,1,54,54,35.5930011718497
5040062,1,1,2,1,5,1,1,54,54,34.7375952071421
5040067,1,1,1,1,4,1,1,54,54,32.0227678598071
5040067,1,2,1,1,2,1,1,54,54,32.0227678598071
5040068,1,1,3,1,5,1,1,54,54,31.8827087876895
5040068,1,2,1,2,5,1,1,54,54,31.8827087876895
5040069,1,1,1,5,5,1,1,54,54,28.9840317519184
5040069,1,2,1,5,5,1,1,54,54,28.9840317519184
5040070,1,2,1,2,3,1,1,54,54,34.7375952071421
5040074,1,2,1,4,2,1,1,63,63,9.15388539672794
5040077,1,1,1,1,4,2,1,63,63,11.6178835851478
5040083,1,1,1,1,1,1,1,63,63,10.1629324075181
5040089,1,2,1,3,2,1,1,63,63,8.35859881285006
5040102,1,1,1,2,4,1,1,63,63,13.0845942123343
5040104,1,1,1,5,5,1,1,63,63,11.4379771736534
5040105,1,3,1,2,4,2,1,63,63,11.6563395737623
5040118,1,2,2,2,1,1,1,63,63,15.2649745256476
5040124,1,1,1,4,5,1,1,63,63,15.1219560807494
5040128,1,2,2,2,2,1,1,63,63,10.0237974430535
5040151,1,2,1,2,2,1,1,63,63,7.0450673856748
5040152,1,2,1,1,5,1,1,63,63,12.3623279965589
5040174,1,1,1,2,3,2,1,63,63,14.0102389421736
5040181,1,1,1,2,4,1,1,66,66,20.8086034225749
5040183,1,1,1,2,1,2,1,66,66,16.7475087437046
5040186,1,1,1,4,2,1,1,66,66,14.0905222638392
5040206,1,1,1,6,5,6,1,66,66,15.8015332240178
5040207,1,3,1,2,5,6,1,66,66,59.7954512839666
5040227,1,4,1,5,5,6,1,66,66,54.4249410990626
5040230,1,2,2,1,5,2,1,66,66,43.2603994255507
5040234,1,3,1,5,5,1,1,66,66,47.4622306773339
5040236,1,3,1,5,2,1,1,66,66,44.2760320434394
5040238,1,1,1,1,1,1,1,66,66,34.0351189666503
5040239,1,1,1,5,4,1,1,66,66,17.6806147886408
5040247,1,1,1,5,4,1,1,68,"",41.05846244578
5040250,1,1,1,2,4,1,1,68,"",23.4277655759481
5040253,1,1,1,5,5,3,1,68,68,19.1652028677923
5040256,1,1,1,2,5,2,1,68,68,20.8833977781174
5040262,1,1,1,2,5,1,1,68,68,21.7323748765575
5040263,2,2,1,1,1,1,1,68,68,27.372811629044
5040264,1,1,1,3,5,1,1,68,"",17.6982580412412
5040270,1,1,2,1,4,1,1,68,"",36.17663034767
5040271,1,1,1,1,5,3,1,68,"",41.05846244578
5040271,1,2,1,4,3,1,1,68,"",41.05846244578
5040272,1,2,1,4,5,2,1,68,68,17.5894845616117
5040274,1,3,1,5,5,6,1,68,68,15.5665524717262
5040274,1,5,1,5,5,2,1,68,68,15.5665524717262
5040277,1,2,1,7,5,1,1,68,68,23.7208720907808
5040282,1,1,1,1,3,1,1,68,68,23.0107043182594
5040285,1,1,2,3,5,1,1,68,68,22.973215454205
5040294,1,3,1,4,3,1,1,68,"",70.7168881295885
5040295,1,2,3,2,1,1,1,68,"",39.6656348000372
5040296,1,1,1,2,5,1,1,68,"",45.2207879345876
5040296,1,3,1,3,3,1,1,68,"",45.2207879345876
5040297,1,1,2,7,5,3,1,68,68,30.7098352560629
5040298,1,2,1,6,5,1,1,68,68,29.9398815573062
5040304,1,1,1,1,5,2,1,68,68,100.886754743274
5040305,1,1,3,4,1,1,1,68,68,18.7985498646247
5040305,1,3,1,2,1,1,1,68,68,18.7985498646247
5040306,1,2,1,1,5,6,1,68,68,27.9968574592266
5040306,1,3,1,1,4,1,1,68,68,27.9968574592266
5040308,1,2,1,3,5,6,1,68,68,188.346593015765
5040309,1,1,2,2,4,6,1,68,68,23.9762153130693
5040312,1,3,2,2,3,1,1,68,68,175.544220961337
5040318,1,1,2,3,5,1,1,68,"",36.1604767964454
5040320,1,1,1,5,5,1,1,68,"",38.5332801446184
5040324,1,2,1,2,1,1,1,68,68,66.1284534262043
5040326,1,1,1,2,4,3,1,68,68,64.6190088184688
5040327,1,2,2,1,3,2,1,68,68,22.6462756935888
5040328,1,1,1,5,5,1,1,68,68,22.406458081487
5040330,1,2,1,7,1,1,1,68,68,27.4173473046882
5040331,1,1,1,7,5,1,1,68,68,27.7298287919219
5040334,1,1,1,1,2,2,1,68,68,21.9330808163697
5040335,1,1,1,5,5,6,1,68,68,22.9904908104475
5040341,1,1,2,2,5,2,1,68,68,20.394536845247
5040343,1,3,1,2,4,2,1,68,68,21.6219490169957
5040343,1,5,1,5,5,2,1,68,68,21.6219490169957
5040344,1,1,2,2,4,6,1,68,68,27.6529445282097
5040345,1,1,1,5,5,1,1,68,68,26.3263629188043
5040346,1,2,1,1,2,6,1,68,68,27.884504306602
5040347,1,1,1,1,2,1,1,68,68,28.5296517514392
5040347,1,2,2,4,4,6,1,68,68,28.5296517514392
5040348,1,1,1,4,3,1,1,68,68,30.8262633490583
5040349,1,1,1,1,5,3,1,68,68,30.7401255481609
5040352,1,2,1,5,5,6,1,68,68,26.7329664760971
5040353,1,1,1,2,5,1,1,68,68,27.4878236872407
5040353,1,3,1,3,5,2,1,68,68,27.4878236872407
5040361,1,1,1,5,5,1,1,70,70,13.4957027991751
5040363,1,1,1,2,5,1,1,70,70,11.0104763604722
5040366,1,2,1,1,3,1,1,70,70,8.82499649828429
5040367,1,2,1,2,5,1,1,70,70,11.9055667630864
5040367,1,3,1,2,5,1,1,70,70,11.9055667630864
5040368,1,1,1,4,5,1,1,70,70,10.9427182943246
5040370,1,3,2,3,5,1,1,73,73,31.5129431177278
5040372,1,2,1,5,5,1,1,73,73,27.1971651005887
5040374,1,1,1,1,5,2,1,73,73,26.5216852795537
5040379,1,1,1,2,5,3,1,73,73,15.4320539882131
5040380,1,3,1,1,5,2,1,73,73,20.1683689211466
5040382,1,1,1,4,5,2,1,73,73,13.0949530863805
5040388,1,1,3,2,1,1,1,73,73,16.0627495169193
5040390,1,1,1,2,5,1,1,73,73,36.4317404807414
5040391,1,1,1,2,4,1,1,73,73,41.9886416494469
5040417,1,2,1,5,4,1,1,73,73,33.0858869759918
5040421,1,1,1,4,3,2,1,73,73,22.6045881996365
5040425,1,1,1,2,5,1,1,76,76,177.836454075698
5040428,1,1,1,2,3,1,1,76,76,125.789037784603
5040433,1,1,1,4,2,1,1,76,76,74.2022241492647
5040441,1,2,1,4,5,1,1,76,76,103.284946918529
5040441,1,3,1,1,4,1,1,76,76,103.284946918529
5040453,1,2,1,1,4,1,1,76,76,106.139631254166
5040460,1,2,1,4,3,3,1,76,"",38.2952444544932
5040467,1,1,1,4,3,1,1,76,76,75.6370670876845
5040479,1,1,1,2,2,2,1,76,76,55.1582687090112
5040483,1,1,1,4,5,6,1,76,76,126.225638178981
5040484,1,1,1,4,2,6,1,76,76,26.578875468776
5040533,1,1,1,2,5,1,1,88,88,3.56003150719697
5040535,1,1,1,2,5,1,1,88,88,3.53115693540826
5040537,1,1,1,2,5,1,1,88,88,3.30465744559734
5040542,1,3,1,3,3,6,1,88,88,2.91275305134297
5040543,1,2,1,2,1,1,1,88,88,3.03360280416289
5040545,1,1,1,5,5,2,1,88,88,5.95886265103425
5040556,1,1,1,2,5,1,1,88,88,5.90117400999524
5040625,1,1,1,1,5,2,2,08,"",3.04824489499238
5040633,1,1,1,1,5,1,2,08,"",2.45071678466868
5040636,1,1,1,1,1,2,2,08,"",2.50894689681474
5040636,1,2,1,1,5,1,2,08,"",2.50894689681474
5040637,1,1,1,1,1,1,2,08,"",2.32274346972628
5040639,1,1,1,1,1,1,2,08,"",2.29957428659653
5040640,1,3,1,1,2,1,2,08,"",2.60360023755346
5040640,1,6,1,1,5,1,2,08,"",2.60360023755346
5040641,1,2,1,1,1,1,2,08,"",2.41834958373932
5040642,1,1,1,1,1,1,2,08,"",2.55681571277397
5040642,1,2,1,1,2,1,2,08,"",2.55681571277397
5040644,1,1,1,4,1,1,2,08,"",2.23085360062537
5040645,1,1,1,1,4,1,2,08,"",2.11272216507145
5040654,1,2,1,1,5,6,1,08,"",88.2972715293926
5040654,1,5,2,1,2,2,1,08,"",88.2972715293926
5040655,1,1,1,1,5,6,1,08,"",119.175382840479
5040656,1,1,1,2,2,3,2,13,"",96.9027073411651
5040656,1,2,1,2,2,3,2,13,"",96.9027073411651
5040659,1,1,3,4,1,1,2,13,"",85.0838690109318
5040659,1,3,2,1,3,1,2,13,"",85.0838690109318
5040661,1,1,1,2,3,3,2,13,"",84.9696110194261
5040661,1,2,1,2,5,5,2,13,"",84.9696110194261
5040662,1,2,1,2,4,1,2,13,"",87.2226357364816
5040663,1,1,1,2,5,1,2,13,"",84.9696110194261
5040664,1,1,1,1,1,1,2,13,"",95.890752781097
5040664,1,2,1,2,5,1,2,13,"",95.890752781097
5040665,1,1,1,2,4,1,2,13,"",115.487106179318
5040665,1,2,1,2,5,1,2,13,"",115.487106179318
5040665,2,2,1,2,2,1,2,13,"",115.487106179318
5040667,1,3,1,2,2,1,2,13,"",121.797047761469
5040669,1,1,1,2,2,1,2,13,"",116.833215151711
5040671,1,1,1,2,2,6,2,13,"",126.851052380086
5040674,1,1,1,2,2,1,2,13,"",131.939697073248
5040676,1,1,3,1,2,1,2,13,"",126.851052380086
5040678,1,2,1,2,3,6,2,13,"",140.690769382804
5040682,1,1,1,5,5,4,2,13,"",168.94601916182
5040687,1,1,1,1,5,1,2,13,"",154.689016189038
5040689,1,1,1,2,5,1,2,13,"",150.910398782756
5040695,1,2,3,2,5,1,1,13,"",341.218545630569
5040695,1,3,1,2,3,1,1,13,"",341.218545630569
5040702,1,2,1,4,5,1,1,13,"",367.703478714909
5040703,1,1,1,1,2,1,1,13,"",281.284400514986
5040705,1,2,1,1,4,1,1,13,"",386.637996795134
5040712,1,2,1,5,5,1,1,13,"",331.576165241758
5040716,1,1,1,2,3,1,1,13,"",357.782286720518
5040721,1,1,1,1,5,6,1,44,"",23.3690911415733
5040726,1,2,1,1,4,1,1,44,"",64.7620425962761
5040729,1,1,1,2,5,2,1,44,"",42.6071370792266
5040730,1,1,1,5,2,6,1,44,"",46.972358814186
5040732,1,1,1,2,5,1,1,44,"",46.9780980910737
5040732,1,2,1,2,5,1,1,44,"",46.9780980910737
5040734,1,1,1,2,5,6,1,44,"",50.8240542219956
5040742,1,2,2,2,5,3,1,25,"",951.720807880168
5040746,1,1,1,2,5,1,1,25,"",812.699083062499
5040747,1,1,1,2,5,2,1,25,"",858.563680674931
5040781,1,2,1,2,4,1,2,25,"",185.474618416653
5040788,1,1,1,3,5,3,2,25,"",225.620891682697
5040796,1,1,2,3,4,3,1,25,"",73.5158703318321
5040800,1,1,3,2,5,2,1,25,"",75.6939176505137
5040813,1,1,2,3,5,1,1,25,"",56.0438220617654
5040817,1,1,1,2,1,1,1,18,"",27.1793509761404
5040822,1,2,1,5,4,6,1,18,"",35.9195188736972
5040825,1,1,1,1,5,2,1,18,"",33.9680697365814
5040825,1,2,1,1,5,1,1,18,"",33.9680697365814
5040827,1,1,1,2,4,1,1,18,"",20.2797818068954
5040829,1,2,2,1,5,2,1,18,"",14.7620686197825
5040832,1,1,1,2,4,1,1,18,"",20.2797818068954
5040836,1,1,1,2,5,1,1,18,"",20.2797818068954
5040841,1,1,1,3,5,1,2,15,"",200.05684070073
5040845,1,1,2,2,1,8,2,15,"",94.2507098077778
5040848,1,1,1,3,5,1,2,15,"",203.889956189573
5040855,1,1,1,2,5,1,2,15,"",236.115531034905
5040855,1,2,1,4,5,1,2,15,"",236.115531034905
5040857,1,1,1,1,5,1,2,15,"",86.5210158914779
5040874,1,1,1,1,1,1,1,15,"",269.426741930107
5040875,1,1,1,4,1,8,1,15,"",320.247730726369
5040879,1,1,1,2,5,3,1,15,"",268.251155396944
5040881,1,1,1,3,3,1,1,15,"",344.626283674987
5040889,1,1,1,7,2,1,2,15,"",36.2851136107082
5040892,1,2,1,1,3,1,2,15,"",48.1568289232091
5040895,1,1,1,2,5,1,2,15,"",36.6497722875039
5040896,1,2,1,1,5,3,2,15,"",38.6346312116094
5040897,1,1,1,1,2,1,2,15,"",52.4983300093939
5040898,1,2,2,1,5,3,2,15,"",36.2851136107082
5040901,1,1,1,5,3,1,2,15,"",51.6398627549317
5040901,1,2,1,3,5,6,2,15,"",51.6398627549317
5040904,1,1,2,1,2,3,2,15,"",33.6708976827402
5040905,1,1,1,1,5,3,2,15,"",24.1900757404722
5040909,1,1,1,1,5,1,1,15,"",343.483923563423
5040913,1,1,1,5,5,1,1,15,"",184.759958891244
5040915,1,1,5,3,5,,1,15,"",344.626283674987
5040919,1,2,1,1,3,1,1,15,"",329.891051672814
5040919,1,3,1,2,2,1,1,15,"",329.891051672814
5040929,1,1,1,1,5,6,2,76,"",185.859462472516
5040929,1,2,1,1,4,6,2,76,"",185.859462472516
5040932,1,1,1,2,1,1,2,76,"",77.0232059399696
5040938,1,1,1,1,4,6,1,76,"",174.68311016501
5040941,1,1,1,1,5,3,1,76,"",147.742066537275
5040947,1,2,2,1,2,1,1,76,"",173.979988472847
5040956,1,1,1,1,2,1,1,76,"",251.137256278886
5040961,1,2,1,4,5,1,2,76,"",116.052341262905
5040969,1,1,1,1,4,2,1,76,"",297.194870214487
5040974,1,1,1,1,5,6,1,76,"",186.737645987531
5040974,1,3,2,1,5,1,1,76,"",186.737645987531
5040974,1,9,2,1,5,1,1,76,"",186.737645987531
5040976,1,1,1,2,5,3,1,76,"",195.38102590889
5040981,1,1,1,1,5,6,1,76,"",197.483071295086
5040984,1,4,2,3,5,1,1,76,"",186.455546152928
5040985,1,2,2,4,5,8,1,76,"",187.214101390129
5040988,1,2,1,5,4,6,1,76,"",220.911693071071
5040988,1,4,2,2,2,2,1,76,"",220.911693071071
5040989,1,1,1,1,2,1,1,76,"",208.172959657341
5040994,1,1,1,5,5,1,1,66,"",31.8591200091183
5040994,1,4,1,2,1,2,1,66,"",31.8591200091183
5040995,1,2,5,3,5,,1,66,"",35.3376414409162
5041005,1,2,5,1,3,,1,66,"",28.912615724386
5041010,1,1,1,2,5,6,1,66,"",28.8725773568746
5041010,1,2,1,5,2,2,1,66,"",28.8725773568746
5041033,1,1,1,5,5,1,1,66,"",34.5945626142603
5041035,1,1,1,2,3,6,1,66,"",49.1147289194233
5041053,1,1,1,5,4,1,1,66,"",34.2181399982824
5041055,1,1,1,5,5,2,1,66,"",40.8598997850595
5041068,1,1,2,2,1,2,2,66,"",44.4816006227129
5041072,1,2,1,2,3,1,1,66,"",37.3398408942801
5041074,1,1,1,5,5,6,2,66,"",28.9160665982841
5041074,1,2,1,5,5,6,2,66,"",28.9160665982841
5041075,1,1,1,2,5,1,2,66,"",29.9736126154176
5041077,1,2,5,3,5,,2,66,"",26.4580881584092
5041104,1,1,1,2,5,1,1,05,05,92.691355218413
5041109,1,1,4,2,5,,1,05,"",15.9612797471262
5041115,1,2,1,1,4,1,1,05,05,315.721864736654
5041126,1,1,5,1,5,,1,05,"",14.175992913712
5041130,1,2,5,2,5,,1,05,"",10.51922035878
5041135,1,1,4,1,2,,1,05,05,70.3206382103094
5041136,2,3,1,1,3,2,1,05,05,105.776780753635
5041142,1,2,1,4,3,1,1,05,05,113.754201106661
5041154,1,1,1,2,5,3,1,05,05,66.1426896538914
5041156,1,1,1,1,3,6,1,05,05,119.079372010011
5041161,1,1,1,1,1,1,1,05,05,139.533149059705
5041161,2,1,1,1,3,6,1,05,05,139.533149059705
5041161,3,1,1,1,2,1,1,05,05,139.533149059705
5041163,1,4,3,2,5,1,1,05,05,114.235724854499
5041164,1,1,1,1,5,1,1,05,05,111.763206425473
5041174,1,2,1,1,2,1,1,05,05,126.227156666741
5041175,1,1,1,2,3,6,1,05,05,129.709396479746
5041175,1,2,1,1,2,6,1,05,05,129.709396479746
5041179,1,1,1,1,3,1,1,05,05,113.645166768959
5041187,1,1,1,2,5,1,1,05,05,92.9428578807227
5041189,1,1,1,1,5,1,1,05,05,70.6903367477349
5041193,1,1,1,2,4,1,1,05,05,83.31259079737
5041196,1,2,1,2,5,1,1,05,05,123.450895390106
5041223,1,4,1,1,5,1,1,05,05,55.7764220938756
5041227,1,2,1,1,3,3,1,05,05,107.864759877617
5041233,1,2,1,2,2,2,1,08,08,33.5763520820575
5041235,1,2,1,4,2,4,1,08,08,49.9897601961481
5041238,1,1,1,1,3,8,1,08,08,49.5711597440751
5041239,1,5,1,1,3,2,1,08,08,38.3465085067955
5041240,1,3,1,1,3,2,1,08,08,48.256502318909
5041241,1,8,1,3,5,6,1,08,08,46.8833954428959
5041244,1,1,1,1,4,1,1,08,08,44.1138008948843
5041245,1,1,1,1,4,1,1,08,08,32.1509215381989
5041245,1,3,1,1,5,1,1,08,08,32.1509215381989
5041248,1,1,1,1,1,1,1,08,08,45.7839119623602
5041250,1,1,1,5,5,2,1,08,08,44.0282344374237
5041252,1,2,1,1,4,1,1,08,08,49.3217074788647
5041253,1,1,1,3,4,2,1,08,08,45.671486329787
5041257,1,4,1,1,3,1,1,08,08,41.7952929687345
5041257,1,5,1,1,4,1,1,08,08,41.7952929687345
5041260,1,1,5,2,2,,1,08,08,54.8583929648073
5041260,1,2,2,3,2,6,1,08,08,54.8583929648073
5041262,1,1,5,3,5,,1,08,08,45.1913136074474
5041263,1,1,2,2,3,6,1,08,08,58.1654974272885
5041264,1,1,1,3,5,4,1,08,08,58.1800555669644
5041268,1,1,1,1,3,1,1,08,08,34.6410504202046
5041275,1,2,1,1,5,1,1,08,08,39.6195477079831
5041282,1,1,1,1,3,1,1,08,08,52.362050010268
5041292,1,1,1,6,5,1,1,08,08,43.8842314301754
5041298,1,1,1,5,5,1,1,08,08,48.6007082130208
5041298,1,2,1,5,3,1,1,08,08,48.6007082130208
5041300,1,1,1,5,2,1,1,08,08,52.090445071873
5041302,1,1,1,5,4,1,1,08,08,45.1255039613532
5041304,1,1,3,5,4,1,1,08,08,49.6667231982905
5041316,1,1,1,2,2,4,1,08,08,46.9937966077661
5041317,1,3,1,1,5,1,1,08,08,53.8437517620137
5041319,1,2,1,2,2,1,1,08,08,72.763986845638
5041320,1,1,1,1,5,3,1,08,08,35.986070813359
5041321,1,2,1,1,1,1,1,08,08,62.3763672977809
5041326,1,1,1,1,5,3,1,08,08,54.0317662392352
5041328,1,1,1,2,4,4,1,08,08,47.0132381260175
5041333,1,2,1,1,2,4,1,08,08,77.8406409585529
5041334,1,1,1,4,1,2,1,08,08,49.6667231982905
5041334,1,3,1,5,5,1,1,08,08,49.6667231982905
5041335,1,1,1,1,2,4,1,08,08,57.512002849681
5041336,1,1,1,1,4,1,1,08,08,52.1356038480162
5041338,1,1,1,1,5,1,1,08,08,38.4066840730857
5041339,1,1,1,1,5,1,1,08,08,47.547503494141
5041339,1,2,1,1,3,2,1,08,08,47.547503494141
5041343,1,1,1,2,5,2,1,08,08,46.9937966077661
5041346,1,1,1,1,2,1,1,08,08,99.339990227984
5041346,1,2,2,1,3,2,1,08,08,99.339990227984
5041347,1,2,1,1,5,1,1,08,08,57.200708005345
5041347,1,3,1,1,2,1,1,08,08,57.200708005345
5041350,1,1,1,1,1,3,1,08,08,77.8406409585529
5041351,1,1,1,5,5,1,1,08,08,52.710145806484
5041359,1,1,1,1,5,2,1,08,08,202.488733908705
5041368,1,1,1,2,4,1,1,08,08,56.2971286106036
5041369,1,2,1,5,2,1,1,08,08,207.553079563898
5041372,1,1,1,1,4,1,1,08,08,98.7430824862188
5041374,1,2,1,4,3,2,1,08,08,54.6670209932522
5041376,1,1,1,5,5,1,1,08,08,58.0959309272909
5041380,1,1,1,1,5,1,1,08,08,50.2544178342955
5041380,1,2,1,2,5,1,1,08,08,50.2544178342955
5041383,1,1,1,1,5,1,1,08,08,203.062918048649
5041383,1,2,1,1,5,1,1,08,08,203.062918048649
5041383,1,3,1,1,5,6,1,08,08,203.062918048649
5041384,1,1,1,1,5,1,1,08,08,112.017166703524
5041387,1,1,1,5,3,1,1,08,08,59.6801481052817
5041389,1,1,1,1,5,1,1,08,08,105.285040901752
5041391,1,1,1,1,3,1,1,08,08,49.1836790158204
5041391,1,3,1,2,2,2,1,08,08,49.1836790158204
5041391,1,5,1,1,4,2,1,08,08,49.1836790158204
5041391,2,1,1,1,4,1,1,08,08,49.1836790158204
5041391,2,4,1,1,3,1,1,08,08,49.1836790158204
5041401,1,1,1,1,2,2,1,08,08,49.5845047054448
5041402,1,1,1,1,5,1,1,08,08,52.9365610738612
5041402,1,2,1,2,5,1,1,08,08,52.9365610738612
5041409,1,1,1,1,4,4,1,08,08,53.4241342341108
5041410,1,3,1,4,2,1,1,08,08,97.967964643994
5041410,1,4,1,1,3,1,1,08,08,97.967964643994
5041414,1,1,1,1,5,1,1,08,08,99.9078168553528
5041416,1,1,1,2,4,1,1,08,08,75.4804071947132
5041421,1,1,1,2,2,1,1,08,08,56.2576806776228
5041422,1,1,1,5,5,1,1,08,08,59.0683111135503
5041422,1,3,1,2,2,1,1,08,08,59.0683111135503
5041427,1,3,1,1,4,1,1,11,11,232.148458413598
5041428,1,2,2,1,5,6,1,11,11,207.778583110407
5041456,1,2,1,2,5,6,1,11,11,359.606864373991
5041481,1,1,1,2,5,1,1,11,11,429.72083877831
5041481,1,2,1,2,5,1,1,11,11,429.72083877831
5041487,1,2,2,4,2,6,1,11,11,287.536747406897
5041501,1,1,1,2,3,6,1,11,11,293.716323791864
5041504,1,1,1,1,5,3,1,11,11,351.369064378458
5041509,1,1,1,1,5,1,1,11,11,312.044823083755
5041512,1,3,1,5,3,1,1,11,11,287.173249441634
5041513,1,2,1,4,4,1,1,11,11,305.205308032939
5041516,1,2,2,2,4,2,1,11,11,446.037174806235
5041523,1,1,1,5,3,6,1,11,11,283.205980298612
5041555,1,1,1,1,5,6,1,11,11,255.513087433451
5041555,1,2,1,6,3,1,1,11,11,255.513087433451
5041556,1,1,1,1,5,1,1,11,11,219.219942774806
5041557,1,2,1,1,1,1,1,11,11,228.432174628747
5041558,1,1,1,3,5,6,1,11,11,175.490774982439
5041581,1,1,1,2,2,1,1,11,11,276.406718929598
5041588,1,1,1,5,5,1,1,11,11,260.678231865768
5041593,1,1,1,2,4,3,1,11,11,196.6766723639
5041594,1,3,1,3,5,3,1,11,11,213.298922525659
5041598,1,1,2,4,2,7,1,11,11,188.817636723341
5041599,1,1,1,5,5,2,1,11,11,204.818610751675
5041609,1,4,1,6,5,3,1,11,11,235.57350109244
5041621,1,1,1,5,5,1,1,11,11,257.29401900941
5041624,1,3,1,1,5,1,1,11,11,220.634606148058
5041644,1,1,1,5,4,6,1,13,13,73.6089382631948
5041651,1,1,1,1,4,2,1,13,13,33.3606065007656
